indivisible,mixed
0.7243485528939974,0.7243485528939974
0.5613040921499454,0.5613040921499454
0.6627800187966872,0.6627800187966872
0.7513048193069957,0.7513048193069957
0.660818636099272,0.660818636099272
0.5862878922351474,0.5862878922351474
0.7040864028825727,0.7040864028825727
0.8814552441833906,0.8814552441833906
0.6972375862871225,0.6972375862871225
0.6038056965352652,0.6038056965352652
0.8204684721788478,0.8204684721788478
0.9042792652156498,0.9042792652156498
0.5837168253073693,0.5837168253073693
0.5422790748022359,0.5422790748022359
0.793757557951563,0.793757557951563
0.6807914596185759,0.6807914596185759
0.7498891708260325,0.7498891708260325
0.6482219081064193,0.6482219081064193
0.6232479432672627,0.6232479432672627
0.5629549432555352,0.5629549432555352
0.5298316190006378,0.5298316190006378
0.8196147219004402,0.8196147219004402
0.5164575101248783,0.5164575101248783
0.6096943445005214,0.6096943445005214
0.6106288579776603,0.6106288579776603
0.7073475382551191,0.7073475382551191
0.5327025970422131,0.5327025970422131
0.7410587441709525,0.7410587441709525
0.884930307023429,0.884930307023429
0.9205145081775038,0.9205145081775038
0.6845388582826375,0.6845388582826375
0.5809375856075347,0.5809375856075347
0.6307055261628938,0.6307055261628938
0.6851288612156411,0.6851288612156411
0.6618287416996428,0.6618287416996428
0.6897818666737996,0.6897818666737996
0.6012004605317616,0.6012004605317616
0.7217085041489442,0.7217085041489442
0.9017556720139509,0.9017556720139509
0.628422875654334,0.628422875654334
0.7579626358803367,0.7579626358803367
0.7629466040373594,0.7629466040373594
0.8925793400571512,0.8925793400571512
0.6315398994397493,0.6315398994397493
0.8144048587175382,0.8144048587175382
0.776307700587302,0.776307700587302
0.5995654773392057,0.5995654773392057
0.6604144307181988,0.6604144307181988
0.6411997557999572,0.6411997557999572
0.5839423488948984,0.5839423488948984
0.7037719552813255,0.7037719552813255
0.8424335519537239,0.8424335519537239
0.787122382202999,0.787122382202999
0.5663458804738493,0.5663458804738493
0.5522811625849812,0.5522811625849812
0.6144170390418101,0.6144170390418101
0.6590287831734961,0.6590287831734961
0.6686533091455871,0.6686533091455871
0.6853904769554457,0.6853904769554457
0.689811161356149,0.689811161356149
0.7190253964376341,0.7190253964376341
0.6579030857025241,0.6579030857025241
0.8516822261223929,0.8516822261223929
0.842336267932545,0.842336267932545
0.5469816034144207,0.5469816034144207
0.6239881006091907,0.6239881006091907
0.6279565791663304,0.6279565791663304
0.6055859894797133,0.6055859894797133
0.686622991341967,0.686622991341967
0.7605691517770417,0.7605691517770417
0.5305589261973213,0.5305589261973213
0.677917062665954,0.677917062665954
0.8625843679586628,0.8625843679586628
0.6237398339796866,0.6237398339796866
0.5240722526500253,0.5240722526500253
0.7811516848480681,0.7811516848480681
0.5283712112080167,0.5283712112080167
0.6502034320000414,0.6502034320000414
0.8137957700067862,0.8137957700067862
0.6353920057923186,0.6353920057923186
0.6178851296969754,0.6178851296969754
0.7189936310494083,0.7189936310494083
0.5922145075499247,0.5922145075499247
0.5231788689330661,0.5231788689330661
0.7774096374345276,0.7774096374345276
0.6373605006910891,0.6373605006910891
0.5472236901665503,0.5472236901665503
0.6618112183587013,0.6618112183587013
0.6995764887156872,0.6995764887156872
0.9163659580764956,0.9163659580764956
0.6929293434178385,0.6929293434178385
0.8520961166747225,0.8520961166747225
0.6250457735085738,0.6250457735085738
0.5925563801490911,0.5925563801490911
0.752886698652595,0.752886698652595
0.73440486302636,0.73440486302636
0.7875964235229994,0.7875964235229994
0.6155205849382109,0.6155205849382109
0.645266508623871,0.645266508623871
0.5059269501312659,0.5059269501312659
0.7457643070505625,0.7018194092070387
1.2921362175446773,0.5047149196473694
0.5731506640516134,0.8399961705788842
0.9911363864532677,0.669294960568959
0.6113090437252884,0.6113090437252884
1.1291474594149227,1.1291474594149227
0.7847002569064283,0.5778087555045389
0.954092512354549,0.954092512354549
0.6437736235313394,0.6437736235313394
0.9158899567692714,0.9158899567692714
0.966008713654584,0.5596766083930834
0.8519211512043843,0.8519211512043843
0.6999677213655591,0.6999677213655591
1.0406004212261146,1.0406004212261146
1.2491214006557803,0.7044700838698077
0.8002464154494777,0.5581208208404131
0.6120833908101869,0.6120833908101869
0.5480310833761259,1.3515730350760582
0.8517752239293924,0.8517752239293924
0.7201205853746295,0.7201205853746295
1.3642095896246764,1.3642095896246764
0.8965390905793217,0.8965390905793217
0.9229849693305138,0.9229849693305138
0.8872940449258521,0.5301266357822241
0.6625327736134058,0.6625327736134058
1.0419814112447758,1.0419814112447758
1.2262229697818654,1.2262229697818654
0.8665365859635276,0.5236475910366062
1.636850123596048,0.558743863002073
1.5688515294274383,1.5688515294274383
0.7625390784609061,0.7625390784609061
0.7129721057359265,0.7129721057359265
0.7663288793933987,0.7663288793933987
0.9396434642728761,0.5707802453305679
1.135971305473791,1.135971305473791
0.8974826471776852,0.8974826471776852
0.7250522046432236,0.5
0.6353420840303683,0.6353420840303683
0.7400707252976474,0.7400707252976474
1.4900314112880373,1.4900314112880373
0.5827796369298331,0.5
1.1846339421654708,1.1846339421654708
1.2989142541801006,1.2989142541801006
0.8712768643115244,0.8712768643115244
1.6854194276066021,0.5004672380854055
1.06532150213345,1.06532150213345
1.4039122914179285,1.4039122914179285
0.8232900052357122,0.687882303583092
0.8704418817925403,0.8704418817925403
0.9527994264476565,0.5883655041756648
0.8682007096172298,0.6324946512396057
1.0028826655313627,1.0028826655313627
1.037519235580857,1.037519235580857
0.8295597655302027,0.8295597655302027
1.1946326179627345,1.1946326179627345
0.5920003543460338,0.5920003543460338
0.9839249079540997,0.5919360302522966
1.0139211096681335,0.5408275324143383
0.8522316466221067,0.5110864506931351
1.2042295585330476,1.2042295585330476
1.0171066592849844,1.0171066592849844
1.1756529954879047,1.1756529954879047
0.5195945798214553,0.5195945798214553
1.313127303508422,1.313127303508422
0.9392714482741217,0.5703672890124974
0.5252075960252628,0.5252075960252628
1.0554067077498586,0.5363473763456447
0.9529408063028786,0.5
0.8921257536622842,0.8921257536622842
1.2283559948039082,1.2283559948039082
0.5048027231566462,0.5
0.783617887307434,0.783617887307434
0.8262238524763638,0.8262238524763638
0.9760597574492677,0.5104019115047831
1.508953366319619,1.508953366319619
0.6915522880777721,0.6915522880777721
0.8597905146628502,0.8597905146628502
0.965648726187853,0.711529738233277
1.0717194808333006,1.0717194808333006
0.8860860295506697,0.5531810169669591
0.6518989410430229,0.6518989410430229
0.9086627800610587,0.9086627800610587
0.7584764241110364,0.7584764241110364
0.8552703398442263,0.8552703398442263
0.8164654163838766,0.8164654163838766
1.2416538187073727,0.5356552231490621
1.03108339046607,0.6011756046652156
0.5875714873683727,0.5
0.9421887756346339,0.5225911729934021
0.5064974819169261,0.6559870654494822
0.6455766462707891,0.6455766462707891
0.7062190896169918,0.7062190896169918
0.9427800066191384,0.9427800066191384
1.134398087343004,1.134398087343004
1.1692593080620597,0.5
