indivisible,mixed
0.6092383727534749,0.6092383727534749
0.8278710053047103,0.5483490939804658
0.5370302595580394,0.5370302595580394
0.5096535094122286,0.5096535094122286
0.7864046620349764,0.535211438559852
0.7252295953629002,0.7252295953629002
0.7380040690180284,0.5382016879416834
0.5634245282145692,0.5634245282145692
0.6866395450872971,0.6866395450872971
0.7463517580354064,0.5936629668572138
0.6811587927407968,0.5262955329858579
0.6941880515601077,0.6941880515601077
0.7096754879464799,0.7096754879464799
1.0739431533912374,1.0739431533912374
0.921300071180783,0.7735076063169426
0.7053469217369316,0.6770846947832573
0.8756519227361172,0.8756519227361172
0.5806067956102555,0.5806067956102555
0.5536919691199776,0.5536919691199776
0.8787435117215214,0.5305697154061273
0.7991927526985253,0.5178666067853005
0.7668482803719414,0.7668482803719414
0.5607117044930953,0.5607117044930953
0.6245827646865978,0.6245827646865978
0.8579829594181736,0.8579829594181736
0.8806699428743734,0.8806699428743734
0.7713403517009064,0.7713403517009064
0.6844869350910341,0.6844869350910341
0.591751126676159,0.591751126676159
0.9796110435866947,0.9796110435866947
0.7779312088997966,0.7779312088997966
0.5536318031788404,0.5536318031788404
0.5487606315783761,0.5487606315783761
0.8237473312535004,0.5961300413414171
0.7727386663145613,0.6292107441477299
0.6393673842133152,0.6393673842133152
0.6530355231620446,0.6530355231620446
0.5742240354806867,0.5742240354806867
0.6473826202519666,0.6473826202519666
0.8343308462362401,0.8343308462362401
0.959336137220155,0.8265150452239918
0.606068935431603,0.606068935431603
0.7578696688699584,0.7578696688699584
0.77185440400495,0.77185440400495
0.7885225163528434,0.7885225163528434
0.5635204493962876,0.5635204493962876
0.6006010894191166,0.6006010894191166
0.6445574958641069,0.6445574958641069
0.6770391101679045,0.6770391101679045
0.9226655150209635,0.5288372221563185
0.8165036670621179,0.8165036670621179
0.7205406602443919,0.7205406602443919
0.6503804197058448,0.6503804197058448
0.6086297951709175,0.6086297951709175
0.7420818004478996,0.6578240573645776
0.910279566312748,0.910279566312748
0.5985979894462515,0.5985979894462515
0.6327794583676585,0.6327794583676585
0.6506615600882232,0.5308110586552907
0.7383794503089384,0.7383794503089384
0.9945043220288472,0.7959618093194525
0.791287428530925,0.791287428530925
0.8859438586881372,0.8859438586881372
0.8202764659888325,0.8202764659888325
0.535933179536437,0.535933179536437
0.9615499038739138,0.9615499038739138
0.5435085340446661,0.5435085340446661
0.8356898999309049,0.8356898999309049
0.5956041586279309,0.5956041586279309
0.6596333760625565,0.6596333760625565
0.8183753445256191,0.8183753445256191
0.7241720362369334,0.7241720362369334
0.8298775636651717,0.8298775636651717
0.8950688633981034,0.547523612327838
0.9876626449029166,0.5646515919631528
0.7846358406885274,0.7846358406885274
0.7918829696315609,0.7918829696315609
0.7508916305745774,0.7508916305745774
0.7429842793181166,0.5566769325585316
0.6221753007303555,0.5598683767258797
0.7962571537083638,0.7962571537083638
0.7418953503547348,0.5355728585484262
0.818916897325575,0.8023740436540232
0.7128891574013154,0.7128891574013154
0.7414659690295413,0.7414659690295413
0.7844228505558641,0.7844228505558641
0.64618421480325,0.5291066047084332
0.5858382933134658,0.5858382933134658
0.7256728960599687,0.7256728960599687
0.5567707138035463,0.5567707138035463
0.5377316858966973,0.5377316858966973
0.7210743917718001,0.506432485917413
0.8083239949710261,0.7516244751907896
0.6795954169834533,0.6795954169834533
0.6214333885785864,0.6214333885785864
0.8951564009903233,0.5568935537187738
0.814471439126955,0.5109800605459501
0.5522465923184198,0.5522465923184198
0.8061207544316198,0.8061207544316198
0.7993337193990961,0.5075924335084449
0.5764389884854643,0.556525467224797
0.6829034562243309,0.5397013853500563
0.9582757111877274,0.9582757111877274
0.8823286039601211,0.8823286039601211
0.6646542715953092,0.552211166714938
0.6990743030635422,0.6565197407387072
0.5707731226405302,0.5072252512587999
0.7815068354431577,0.5640958904387682
0.6411388929269918,0.6411388929269918
0.5842315443374937,0.5842315443374937
0.6574639124459523,0.6574639124459523
0.8055602090702692,0.8055602090702692
0.9760566435283912,0.9760566435283912
0.6813551765397444,0.5338007903351211
0.9683277470439994,0.9683277470439994
0.7583641357680846,0.5222637639900157
0.7511931957332851,0.5346281762050199
0.7603765846150231,0.5768839907074224
0.7028797677562758,0.7028797677562758
0.5816514008773144,0.5816514008773144
0.9739105744847889,0.9739105744847889
0.8286890423541446,0.8286890423541446
0.6248849871574867,0.6248849871574867
0.6336268975984091,0.5042985825443838
0.6076584383375756,0.5223030168308503
0.640517633796986,0.640517633796986
0.9054167282953642,0.9054167282953642
0.6730396843310243,0.6730396843310243
0.728971317646867,0.5124175418196463
0.5858560585963541,0.5858560585963541
0.7266560588613489,0.7266560588613489
0.6184152754096336,0.6184152754096336
0.6816187308961721,0.547024865467813
0.8392801387899635,0.6731946316929309
0.7216398549167966,0.7216398549167966
0.6951630354232393,0.5055563035645549
0.8482775244569749,0.6060128615769206
0.6724896669823868,0.6724896669823868
0.983566337479919,0.7907998056219957
0.6792762161634337,0.5027511577407797
0.5589524980868856,0.5589524980868856
0.717192801067576,0.717192801067576
0.911089225730997,0.508724212815376
0.9840961373587048,0.7206946112530066
0.6427750168623652,0.5309693371436737
0.7781909063950104,0.7781909063950104
0.7229528934925736,0.7229528934925736
