indivisible,mixed
0.5349489009921353,0.5203621978571902
0.693792657555056,0.583238870887723
0.6130394470252809,0.6130394470252809
0.637445022710399,0.637445022710399
0.6104302222036608,0.5353659735274007
0.5619399379111726,0.5190754747845417
0.6468131538979568,0.5334999003964621
0.5450567672101445,0.5450567672101445
0.5303484257378616,0.5216789700017025
0.604099194578093,0.604099194578093
0.57016582803574,0.5526585734072319
0.7376213681423037,0.5170503928392064
0.618858496428387,0.6113088969981778
0.5464191105612806,0.5464191105612806
0.6252054332043773,0.6252054332043773
0.6987962457969609,0.5427423062682205
0.731615927487023,0.5232561555103886
0.607733524916627,0.55723528289408
0.6832361480518537,0.5186523973914738
0.5867783735256523,0.524440648663002
0.7422451791227984,0.7422451791227984
0.6568090799626671,0.6776495050057489
0.8518166603913668,0.5544943970245887
0.6532012716782358,0.6230015515419074
0.7663903372994904,0.519774950252875
0.5711064110440849,0.5711064110440849
0.6602155676160758,0.6602155676160758
0.6507152337411534,0.5100873988039037
0.6071369547513543,0.6071369547513543
0.679346097861319,0.5629032116474533
0.6314808564660807,0.5774743948531618
0.683632090201416,0.683632090201416
0.6102194078782305,0.6101690947768483
0.5553949291416698,0.5553949291416698
0.6901156610481989,0.6901156610481989
0.731576961755653,0.5118926557172715
0.5030684007840626,0.5030684007840626
0.6172533901544893,0.5651228235089881
0.6109081350598029,0.6109081350598029
0.6321726207355352,0.6321726207355352
0.7164361957171372,0.6205484656924575
0.5633587713051067,0.5315839987994874
0.6568140891210641,0.6568140891210641
0.683301035072371,0.6037187259187035
0.6572024404485026,0.5483683509423881
0.8215327044871065,0.7563397898294447
0.5867663748979707,0.5867663748979707
0.6377686560240571,0.5243362118894034
0.7606647336172534,0.7606647336172534
0.7311818742049666,0.5656652669497083
0.5139914645940481,0.5139914645940481
0.6593622777600463,0.5327402189658217
0.7499907036358731,0.5850461056460894
0.602545460316962,0.602545460316962
0.5266944742085926,0.5266944742085926
0.6023047117435559,0.586709990204248
0.5459918723411242,0.5118490582761732
0.7095742952946217,0.53439306111383
0.6003825083753294,0.6003825083753294
0.7030638445634321,0.7030638445634321
0.7400104004208288,0.7400104004208288
0.587851969793557,0.587851969793557
0.7126331158107675,0.7126331158107675
0.7422846510541792,0.7422846510541792
0.6937340903276538,0.6937340903276538
0.6141314505362389,0.6141314505362389
0.569531000689375,0.569531000689375
0.5970562789981789,0.5970562789981789
0.6959331676431453,0.633960482325728
0.5643168662058738,0.5643168662058738
0.6741431616339448,0.6365092366420434
0.7605471802613037,0.7605471802613037
0.6162254694356545,0.6395469149177349
0.6065326928338667,0.6065326928338667
0.599630133065787,0.5838817912463016
0.6120793777874131,0.6120793777874131
0.6043776608297248,0.5465795443547948
0.5088552730618363,0.5088552730618363
0.6620250163147109,0.5050587723287285
0.716629599778862,0.716629599778862
0.5119745150402092,0.5119745150402092
0.6291951370631248,0.6184184637000967
0.7046081569231734,0.5526948540980878
0.5005027809438499,0.5005027809438499
0.51101790574474,0.51101790574474
0.6865093180900029,0.6865093180900029
0.7223921019724252,0.5485087718308107
0.5970028132490097,0.5970028132490097
0.5636320636521829,0.5636320636521829
0.7511680760113718,0.5877588662523314
0.5991152655558015,0.5991152655558015
0.7681473914992885,0.533180077555917
0.746863222262326,0.746863222262326
0.5324108805338134,0.5324108805338134
0.6111179202601112,0.5428768123330058
0.5341922492747877,0.5033638246592408
0.6851916401402136,0.6540285350126704
0.7239897744729153,0.7239897744729153
0.7201453493887517,0.7201453493887517
