approximate,exact
0.9524133330171161,0.5154544530691572
0.7612214052598743,0.7612214052598743
0.9282867364626108,0.9282867364626108
0.932239673788618,0.932239673788618
0.6054604825834039,0.6054604825834039
0.6275419225055744,0.6275419225055744
0.7429150429921478,0.7429150429921478
0.5936541243087269,0.5583648821494777
0.6353617796411323,0.6353617796411323
0.7806839784024734,0.7806839784024734
0.6441409367753669,0.5811412233013667
0.7213436379981017,0.7213436379981017
0.9475733632830196,0.9475733632830196
0.607211611362298,0.607211611362298
0.6140593645612817,0.6140593645612817
0.5553426642545716,0.5553426642545716
0.5225986445627144,0.5225986445627144
0.6046825344149797,0.6046825344149797
0.7549747024245872,0.7549747024245872
0.5537209598094686,0.5537209598094686
0.5897455069855883,0.5897455069855883
0.7239200983762931,0.7239200983762931
0.606826728862912,0.554456041483066
1.0325138842112156,1.0325138842112156
0.8985534009734112,0.8985534009734112
0.8773073955610787,0.8773073955610787
0.6323944501141777,0.6323944501141777
0.6167739966661423,0.6167739966661423
0.6015371253628767,0.6015371253628767
0.920188575031466,0.920188575031466
0.5421412166124482,0.5421412166124482
0.7087968529035785,0.7087968529035785
0.5578764307697168,0.5578764307697168
0.8754022477303314,0.8754022477303314
0.663728199104248,0.663728199104248
1.1070333856688608,1.1070333856688608
0.5778441183963912,0.5778441183963912
0.5347195043223467,0.5347195043223467
0.6878213066680668,0.6878213066680668
0.6796874847815346,0.6796874847815346
0.6094639289519282,0.5528257922794253
0.7756963643428378,0.7756963643428378
0.7509971040842751,0.7509971040842751
0.6832316669715032,0.566396146367828
0.6501872033246557,0.6501872033246557
0.8021231548846969,0.8021231548846969
0.7534986616801332,0.7534986616801332
0.8035211981019231,0.5203768799024701
0.6751893867948129,0.6751893867948129
0.8562349525850433,0.8562349525850433
0.6361719473799323,0.6361719473799323
0.9992155190281479,0.9992155190281479
0.5936210063299289,0.5936210063299289
0.7860077900809477,0.7860077900809477
0.5141382822165644,0.5141382822165644
0.5126774530517413,0.5126774530517413
1.1072605645162445,1.1072605645162445
0.5287336795174487,0.5287336795174487
0.5950754792986552,0.5950754792986552
0.8960924855722286,0.8960924855722286
0.670612243052154,0.670612243052154
0.5818476104806221,0.5818476104806221
0.5994862479615766,0.5994862479615766
0.5809030648035194,0.5809030648035194
0.8995244239050021,0.8995244239050021
0.5991692102992459,0.5991692102992459
0.8714486978297107,0.5207252969907838
0.7850204416516752,0.7850204416516752
0.6164604352722273,0.6164604352722273
0.7690534464240784,0.5749756287489725
0.5856308045879765,0.5856308045879765
0.5628165831593231,0.5628165831593231
0.6254346584511961,0.6254346584511961
0.7232493227775931,0.7232493227775931
0.5825229186224248,0.5825229186224248
0.5682031635549063,0.5682031635549063
0.7655116788153636,0.7655116788153636
0.6664860639974846,0.5976075574780875
0.6809308143532343,0.6809308143532343
0.8744304129931553,0.8744304129931553
0.7548290386633536,0.7548290386633536
0.6585883608020429,0.6585883608020429
0.7662889187979425,0.7662889187979425
0.8476822772552125,0.8476822772552125
0.6321690025415856,0.6321690025415856
0.8338460142313819,0.8338460142313819
0.7805791748092028,0.5599786396246732
0.6112013559155072,0.6112013559155072
0.6369433126270839,0.6369433126270839
0.5693049738971407,0.5693049738971407
0.5929421073880459,0.5929421073880459
0.6579035887597205,0.6579035887597205
0.7132660987958488,0.563968791000392
1.0077920916005152,1.0077920916005152
0.5317171686556503,0.5317171686556503
0.8429730435813794,0.8429730435813794
0.6567862647635202,0.6567862647635202
0.8696922945688077,0.8696922945688077
0.7030147418515714,0.5145851123632027
0.7078156649037368,0.591400200519212
0.7223742012975932,0.7223742012975932
0.7058153829686415,0.7058153829686415
0.9987828003639763,0.9987828003639763
0.7320259075259672,0.6293333180013788
1.0112652661618484,1.0112652661618484
0.7645901909912265,0.7645901909912265
0.8923892822119186,0.8923892822119186
0.5700352210208707,0.5700352210208707
0.6994359199356662,0.5996896015724644
0.6364855969954492,0.6364855969954492
0.8507841531957069,0.8507841531957069
0.5583824641933706,0.5583824641933706
0.5024800446889294,0.5024800446889294
0.6375234739156352,0.6375234739156352
0.6188785516563589,0.6188785516563589
0.7844507991950176,0.7844507991950176
0.6580056770329077,0.6580056770329077
0.6431658682398427,0.6431658682398427
0.5958347341776682,0.5958347341776682
0.5563675337839186,0.5563675337839186
0.589378045439218,0.589378045439218
0.7840927736320762,0.5341444930666062
0.671281361757592,0.671281361757592
0.8685798494012565,0.6031701744604854
0.5605614540523374,0.5605614540523374
0.7272077302707098,0.7272077302707098
0.6867185140494111,0.6867185140494111
0.6069886819281322,0.6069886819281322
0.6600499246931743,0.6600499246931743
0.6686281725003148,0.6686281725003148
0.6732707468900987,0.6732707468900987
0.8752493005922859,0.8752493005922859
0.685677584681257,0.685677584681257
0.6774324316678398,0.6774324316678398
0.8386600121974855,0.5932963205280777
0.7162930430140008,0.7162930430140008
0.5793797033718019,0.5793797033718019
0.8030763020578919,0.8030763020578919
0.5372131793604996,0.5372131793604996
0.6007222481196125,0.6007222481196125
0.636327868857691,0.636327868857691
0.5733637260533576,0.5733637260533576
0.6332238979092382,0.6332238979092382
0.5573184579685998,0.5573184579685998
0.7879177237962128,0.7879177237962128
0.5913443254344959,0.5913443254344959
0.7770576903975405,0.7770576903975405
0.8932259993842793,0.8932259993842793
1.0091853797049968,1.0091853797049968
0.6706678179532106,0.6706678179532106
0.6389427756111576,0.6389427756111576
0.547718999862114,0.5398073464297098
0.8849857137387104,0.6051441527707092
0.6430589189149409,0.6430589189149409
0.8707365988140701,0.8707365988140701
0.7475771724119747,0.7475771724119747
0.7722936072738971,0.7722936072738971
0.6461056726274407,0.5735128675485942
0.5367472689810524,0.5367472689810524
0.6966561070728657,0.6966561070728657
0.6885876094795701,0.6885876094795701
0.7791511138477851,0.7791511138477851
0.8812228164934591,0.8812228164934591
0.8607948278695061,0.5243424275988967
0.6907418744021752,0.6907418744021752
0.689859466742189,0.689859466742189
0.8172392112815269,0.8172392112815269
0.5663961076499677,0.5663961076499677
0.6061669668486527,0.6061669668486527
0.7380578815413503,0.7380578815413503
0.7381477735337507,0.7381477735337507
0.6966112011752316,0.6966112011752316
0.6283168318950679,0.6283168318950679
0.9460025756013142,0.9460025756013142
0.625436077704375,0.625436077704375
0.8169261457179833,0.8169261457179833
0.9868747665812325,0.9868747665812325
0.8651604193795441,0.8651604193795441
0.8480580189856427,0.5589926615295416
0.8048874012093314,0.8048874012093314
0.9203623058303708,0.595056689725602
0.6385873917622553,0.6385873917622553
0.6917733103521188,0.6917733103521188
0.5772083914006519,0.5772083914006519
0.8108816807058634,0.8108816807058634
0.7550346987482938,0.7550346987482938
0.6506578370149176,0.6506578370149176
0.6310681792679549,0.6310681792679549
0.7066645523243065,0.5326521797227057
0.7384231017747853,0.7384231017747853
0.747150623773816,0.747150623773816
0.8018553472790276,0.8018553472790276
0.5053126360654894,0.5053126360654894
0.8355106835627525,0.8355106835627525
0.6843193845944026,0.6843193845944026
0.6447064045285505,0.6447064045285505
0.5971515522167183,0.5971515522167183
0.5194864585602986,0.5194864585602986
0.7547143010503167,0.7547143010503167
0.7953992281298227,0.7953992281298227
0.7194030018784074,0.7194030018784074
0.7876072945117867,0.518645447177373
0.6919969542478732,0.6919969542478732
0.5679627214980894,0.5679627214980894
0.763050676327903,0.5096431442570707
0.6532352932280786,0.6532352932280786
0.6693428476720463,0.6693428476720463
0.9087696680033733,0.5390657403202987
0.720095367955876,0.720095367955876
0.5443307215523181,0.5443307215523181
0.6047190632512841,0.5187790601127735
0.6860317035846982,0.5038723946760905
0.6430524928325957,0.6430524928325957
0.5588922973963001,0.5588922973963001
0.7593092959601474,0.5324257069557435
0.8175698190675632,0.8175698190675632
0.7078917831443639,0.7078917831443639
0.9343454482973234,0.9343454482973234
0.6620214913089462,0.6620214913089462
0.8153561151414508,0.5231154896253168
0.8784135994989446,0.8784135994989446
0.5270903858027098,0.5270903858027098
0.7262921325766724,0.7262921325766724
0.5358765148493352,0.5358765148493352
0.5941661815544584,0.5941661815544584
0.7654862872781218,0.7654862872781218
0.7576388754791583,0.5163704322438631
0.7745544713126558,0.5211076616058335
0.5047662449578934,0.5047662449578934
0.6695311192395487,0.6695311192395487
0.7674382520685528,0.7674382520685528
0.6541775292890383,0.6541775292890383
0.7962566483411558,0.7962566483411558
0.7618478096890458,0.7618478096890458
0.5262913421085752,0.5262913421085752
0.6063723786237285,0.6063723786237285
0.6044233693487677,0.6044233693487677
0.5619054988060582,0.5619054988060582
0.6629526740772625,0.6629526740772625
0.6338867419016401,0.6338867419016401
0.6534213250073381,0.6534213250073381
0.7034214559532705,0.5006168587609328
0.7462431477712338,0.7462431477712338
0.6005921609393438,0.6005921609393438
0.5833088502036323,0.5833088502036323
0.9492612706599987,0.5304480195951393
0.6955677510687495,0.6955677510687495
0.5011310216670052,0.5011310216670052
0.8275472586007121,0.8275472586007121
0.616229491874165,0.616229491874165
0.5886359797059636,0.5886359797059636
0.6465410027657869,0.6465410027657869
0.7909109507742087,0.7909109507742087
0.7091194474684354,0.7091194474684354
0.8972406361240742,0.8972406361240742
1.1818461040025283,1.1818461040025283
0.5474827969001148,0.5474827969001148
0.5278726824127311,0.5278726824127311
0.8535885634291657,0.8535885634291657
0.7820664513391057,0.7820664513391057
0.7054838944312007,0.7054838944312007
0.5399207244141684,0.5399207244141684
0.9104939386407367,0.9104939386407367
0.7632955597667136,0.7632955597667136
0.6864569933274285,0.6864569933274285
0.673959412292154,0.673959412292154
0.9416062496117154,0.9416062496117154
0.618881941484639,0.618881941484639
0.8725659977255469,0.8725659977255469
0.8935153391249523,0.8935153391249523
0.6476549550956959,0.6476549550956959
0.9641089322317948,0.9641089322317948
0.5785963991619294,0.5785963991619294
0.5876016850877068,0.608498702817393
0.7113435719121867,0.7113435719121867
0.5906588926186348,0.5906588926186348
0.6832281525358502,0.6832281525358502
1.0131596575180948,1.0131596575180948
0.6205053418471407,0.6205053418471407
0.5284835510406064,0.5284835510406064
0.8057763410593436,0.8057763410593436
0.8622942037479188,0.8622942037479188
0.5538039154703084,0.5027093760711929
0.7108790252384416,0.7108790252384416
0.6269130025078603,0.6269130025078603
0.6646823479001199,0.6646823479001199
0.814759658338421,0.814759658338421
0.7383615469320006,0.7383615469320006
0.5410964131458313,0.5042439781737571
0.9048883276679914,0.9048883276679914
0.6718948386880046,0.6718948386880046
1.1030905468944683,1.1030905468944683
0.6904486142272975,0.6904486142272975
0.6953055500957848,0.5317121889144993
0.7199393818391279,0.7199393818391279
0.5608105225152449,0.5608105225152449
0.59940722210726,0.59940722210726
0.8900738227666293,0.8900738227666293
0.7332754417199997,0.7332754417199997
0.5220979112421534,0.5220979112421534
0.5590039822073741,0.5590039822073741
0.5193916337736965,0.5193916337736965
0.921514745101763,0.921514745101763
0.7523689674229745,0.5788171833558725
0.5234958983387655,0.5234958983387655
0.8961514596591371,0.8961514596591371
0.9818061745856589,0.9818061745856589
1.046675142266389,1.046675142266389
0.5586119762967874,0.5586119762967874
0.8778226297248366,0.5077423887884285
0.7575327009494487,0.7575327009494487
0.7513852848797274,0.7513852848797274
0.6009604770470625,0.6009604770470625
0.8397937289243731,0.8397937289243731
0.730139559571722,0.5892928324196643
0.6247658624730128,0.5420152063758493
0.6166641191090184,0.6166641191090184
0.740768155170551,0.740768155170551
0.559455419088273,0.559455419088273
0.6572202149416353,0.6572202149416353
0.6457900839257213,0.5389481536402001
0.7769425413637492,0.7769425413637492
0.9007265813379983,0.9007265813379983
0.5598287178140109,0.5598287178140109
0.6326817017033095,0.6326817017033095
0.717763336262696,0.717763336262696
0.8680230523907105,0.8680230523907105
0.6591974476947079,0.5239023758480394
0.8149765343255719,0.8149765343255719
0.5068736832146308,0.5068736832146308
0.8604753993534108,0.8604753993534108
0.6174872831172321,0.5160054349549932
0.5864553395485208,0.5864553395485208
0.8487497273112606,0.8487497273112606
0.5840598463126341,0.5840598463126341
0.8201340311195947,0.8201340311195947
0.721961687434406,0.721961687434406
0.6801350322361609,0.6801350322361609
0.7188031080797525,0.7188031080797525
0.6091032260310022,0.6091032260310022
0.7145171251784831,0.7145171251784831
0.5169297872862517,0.5169297872862517
0.8404751092510391,0.8404751092510391
0.8447436507698696,0.8447436507698696
0.6424826196783106,0.6424826196783106
0.830651141606361,0.830651141606361
0.6973039631177114,0.6973039631177114
0.591017157801449,0.591017157801449
0.5687000523275921,0.5687000523275921
0.7133005801400766,0.7133005801400766
0.542907454153584,0.542907454153584
0.7403128363625647,0.50604419976597
0.5383447636521744,0.5383447636521744
0.6658853198145221,0.6658853198145221
0.7521667461737536,0.7521667461737536
0.738848874301053,0.738848874301053
0.6242428065466145,0.6242428065466145
0.5497623305644284,0.5497623305644284
0.7165852220367221,0.7165852220367221
0.5601978881302987,0.5601978881302987
0.6882781141216949,0.6882781141216949
0.5393114376269207,0.5890383100476151
0.9276769145308105,0.9276769145308105
0.6434742730549432,0.6434742730549432
0.523402798863928,0.502448889492795
0.7661376383176852,0.594197059535892
0.6228134941433402,0.6228134941433402
0.5096140292437895,0.5096140292437895
0.7431041886546165,0.7431041886546165
0.8139389157976797,0.8139389157976797
0.8846542912825838,0.8846542912825838
0.5854122648948926,0.5854122648948926
0.6227286454489275,0.6227286454489275
0.536942082276594,0.536942082276594
0.562251142244901,0.562251142244901
0.6621981677232804,0.5247615701353754
0.608146216440149,0.608146216440149
0.804590882302522,0.804590882302522
0.7968402098430457,0.5128545053322231
0.6690528054525602,0.6690528054525602
0.7062038003284667,0.7062038003284667
0.7819282231050171,0.7819282231050171
0.5754937876096963,0.5754937876096963
0.6077642487194131,0.5235329113966574
0.8373046179372537,0.8373046179372537
0.6401329325499434,0.6401329325499434
0.5938600146173242,0.5938600146173242
0.656640059961157,0.656640059961157
0.6454558593379287,0.6454558593379287
0.7625149741417527,0.7625149741417527
0.7664491977360876,0.7664491977360876
0.5412576635449707,0.5412576635449707
0.8853492920451927,0.5118442897760714
0.81095525461703,0.81095525461703
0.6260750319504137,0.6260750319504137
0.766851031878694,0.766851031878694
0.8883225217230456,0.8883225217230456
0.7534583578131322,0.7534583578131322
0.6922332517646101,0.5552393610409094
0.8862210947395003,0.8862210947395003
0.5605368471459179,0.5605368471459179
0.7757838126414957,0.6001263540759169
0.990811246048828,0.6016040244258952
0.8494539377473443,0.8494539377473443
0.5443039115907156,0.5443039115907156
0.6372148921629234,0.6372148921629234
0.5149058058964533,0.5149058058964533
0.5577078195977863,0.5577078195977863
0.6495832324643817,0.6495832324643817
0.6361477561197466,0.6361477561197466
0.7021374701804258,0.7021374701804258
0.7585067920485059,0.7585067920485059
0.6779541977589504,0.5093433446389088
0.9275314988068034,0.5455296966486152
0.7720174988461719,0.7720174988461719
0.5159053927041293,0.5159053927041293
0.758522785594577,0.758522785594577
0.5393827962733007,0.5393827962733007
0.8597850405684976,0.8597850405684976
0.5407689664075647,0.5407689664075647
0.5580609264318802,0.5580609264318802
0.7362394951305185,0.5230853941344863
0.6238000287818424,0.5157462782371576
0.5444553978989238,0.5444553978989238
0.7167623152857853,0.7167623152857853
0.6138095887513576,0.5483222073083882
0.6583528738183745,0.6583528738183745
0.5476881987694546,0.5476881987694546
0.732395626032879,0.732395626032879
0.650437818110546,0.650437818110546
0.6473914480769104,0.6473914480769104
0.6262577314254436,0.6262577314254436
0.5352385776838607,0.5352385776838607
