indivisible,mixed
0.5198319668697283,0.5
0.5031020454751324,0.5
0.5742831207113261,0.543680092888937
0.5076041417902779,0.5
0.535102534435997,0.5
0.5221303637623665,0.5
0.528709399154641,0.5
0.5250470608951352,0.5
0.5401958484146246,0.5
0.599543967911033,0.5
0.6299330959932112,0.5
0.5704297684721389,0.5
0.5465370177882343,0.5
0.5613655001925425,0.5099472104654573
0.537503257407262,0.5
0.5368305018805594,0.5
0.5377054547927717,0.5
0.5711264628823806,0.5
0.5036606352453668,0.5
0.548246767521206,0.5053074330375443
0.5481094951048338,0.5
0.5083434343023474,0.5
0.6641896860431578,0.5
0.5384878129254435,0.5
0.5323716101874153,0.5
0.5215505326772559,0.5
0.561435441480927,0.5
0.5332009981751218,0.5
0.554588249677779,0.5
0.5156630916889768,0.5
0.6628283104371988,0.5
0.5605924349867534,0.5
0.505756559770451,0.5
0.5052563490323201,0.5
0.5104034019194333,0.5
0.568113730988503,0.5
0.5171762211601113,0.5
0.5049065472606589,0.5
0.5358002941506742,0.5
0.5296568923536129,0.5
0.5716861870926068,0.5223841629196921
0.5108458157909661,0.5
0.5486250663143711,0.5
0.5507904980888836,0.5
0.5326278237104696,0.5
0.5243690148175143,0.5
0.6980875645897394,0.5
0.5238677558765802,0.5
0.5373990510115253,0.5
0.6315468111417907,0.5
0.5600521220422733,0.5
0.5304184140505479,0.5
0.541720001935874,0.5146694904798484
0.5309450316474965,0.5
0.5048952836600737,0.5
0.5398952395226475,0.5
0.5088490889012773,0.5
0.5294180306634009,0.5
0.5294530343995444,0.5
0.5076367699246103,0.5076367699246103
0.6102254731966584,0.5763928557697846
0.5016005213569358,0.5
0.5164790152429092,0.5
0.5384859301026006,0.5
0.5543355309677155,0.5172586408455565
0.5524894511485762,0.5
0.5037864278340841,0.5037864278340841
0.5606673702280612,0.5
0.5041248266178386,0.5
0.5549598570481896,0.5
0.5561340046674377,0.5
0.5509907247963153,0.5
0.5294802188889794,0.5
0.5282439630539376,0.5
0.5610774594357788,0.5
0.5420669880814172,0.5
0.5433963895753321,0.5
0.6183583221451995,0.5
0.5549181340983365,0.5
0.6340621964613296,0.5925647760233183
0.5204684600452988,0.5
0.5108989170235467,0.5
0.5263825509221063,0.5
0.5295223089032646,0.5
0.5290344340782174,0.5
0.5083968093455038,0.5
0.5157737524045937,0.5
0.547513429450579,0.5
0.563242211370286,0.563242211370286
0.5387419146426078,0.5
0.5362693518063316,0.5362693518063316
0.5418356410783582,0.5
0.5503020685585076,0.5
0.5551918150666875,0.5
0.5510110816206408,0.5
0.5636288795368644,0.5
0.5213800536309111,0.5
0.5026501266330007,0.5
0.5488117292337453,0.5
0.5165858036900753,0.5
0.5476520585781318,0.5
0.6082733581734479,0.5
0.5220136147940312,0.5
0.550551062075973,0.5
0.5294038319258682,0.5
0.5442793136419471,0.5
0.5139750746519581,0.5
0.543602308549288,0.5
0.5033271263809821,0.5
0.5192043143802643,0.5192043143802643
0.5909484239600228,0.5
0.5054773128708537,0.5
0.5204826953446723,0.5
0.5461230646054605,0.5
0.5104300226058803,0.5
0.5120933193955636,0.5
0.5202519280137223,0.516511080357976
0.536186996827627,0.5
0.5441618303878767,0.5
0.5539244486789079,0.5293975253407989
0.5453330022338262,0.5
0.5488884937900492,0.5
0.5622249870746788,0.5
0.535538107857448,0.5
0.5288834063713184,0.5
0.5152945146342522,0.5
0.5657708789551864,0.5
0.5428308913325799,0.5
0.5384692149174634,0.5
0.5345609916545733,0.5
0.5270190519069663,0.5
0.5229503338847263,0.5
0.5261450982343958,0.5
0.5596454075127041,0.5
0.5299175389540935,0.5
0.5166452675923313,0.5
0.506764806608858,0.5
0.5114368999018716,0.5
0.6187501284993088,0.5
0.5437384828901992,0.5
0.5173125506552333,0.5
0.5015909801602891,0.5015909801602891
0.5596385287445237,0.5
0.5978598310971551,0.5
0.530484973907353,0.5295547951927845
0.582060995762828,0.5
0.5462577910166174,0.5
0.7113765392764472,0.5
0.5532883357085139,0.5
0.5467356353774183,0.5
0.5626256820227831,0.5
0.7180425221242345,0.5
0.5390116923887054,0.5
0.5503484002611464,0.5265561376064795
0.6304724976302649,0.5
0.5394055015723078,0.5
0.5621204229722986,0.5
0.5456181237979535,0.5
0.5178257508548836,0.5
0.5046685561088896,0.5
0.51922651767503,0.5
0.5611967104823962,0.5
0.52018583656216,0.5
0.7748001798199617,0.5
0.5213337942259809,0.5
0.501052071256813,0.5
0.5318702011818913,0.5
0.5468685473871009,0.5
0.5702422766665608,0.5
0.5282997477161523,0.5
0.5028891957942161,0.5
0.5322339895520373,0.5
0.5164361228198533,0.5
0.5337108127329566,0.5
0.5518232388620588,0.5
0.521089362137796,0.5
0.5400352288411711,0.5
0.5174109267461088,0.5
0.5298045262763802,0.5
0.670065977121621,0.5
0.5017723806055917,0.5
0.5109729141524484,0.5
0.5051611026307868,0.5
0.5045232034923997,0.5
0.5093595851576846,0.5
0.5011246540768426,0.5
0.5282841762837961,0.5
0.5179837155087366,0.5
0.528558186987475,0.5
0.518879429885007,0.5
0.6384004042165297,0.5
0.5346256525409963,0.5
0.5429404783660741,0.5
0.5397417132840733,0.5
0.5382390225783004,0.5
0.5333105268415365,0.5
0.7529580527741355,0.5
0.5577924115626947,0.5147917102135788
0.5979501496095292,0.5
0.5312959904087247,0.5
0.5492016443858214,0.5
0.552089088851433,0.5
0.5472073101556695,0.5
0.5023009720135944,0.5
0.5456913455415741,0.5
0.5599432104783355,0.5
0.5549429731143775,0.5
0.5740994166385105,0.5
0.5492276684714655,0.5
0.5542806149293922,0.5
0.5408927757975633,0.5
0.6965088587402066,0.5
0.5446844562027169,0.5
0.51150881054877,0.5
0.6227985478957153,0.5
0.5168585118450173,0.5
0.5098106723930116,0.5
0.6556059319385803,0.5001857673978207
0.5594035905602581,0.5
0.5332736403458758,0.5
0.5087151086820169,0.5
0.5236394128520204,0.5
0.5256755832577613,0.5
0.5008560065206961,0.5
0.5390245690245258,0.5
0.5569806098796648,0.5
0.5861007781286729,0.5170489547869794
0.5139127665543967,0.5
0.520236006074731,0.5
0.5625543948282362,0.5
0.5230901470884899,0.5
0.5481807071670751,0.5
0.5208371898686376,0.5
